asset,year,partition,rep_period,specification
SI_E_ENS,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_Gas,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_H_Demand,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_Hydro,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_Nuclear,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_OCGT,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_Pump_Hydro_Closed,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_Solar,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_Wind_Offshore,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_Wind_Onshore,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SI_electrolyzer,2050,9;21;10;22;43;5;25;39;14;19;43;8;4;7;9;10;9;6;20;14;15;20;38;88;25;4;11;12;6;13;12;6;3;9;23;25;10;12;31;31;5;18;12;10;14;11;7;11;37;22;19;8;20;2;8;9;27;5;17;14;10;48;8;12;11;15;17;9;14;21;13;7;16;15;10;10;45;23;27;33;24;6;13;12;9;24;9;10;24;4;38;10;27;20;18;8;21;16;11;9;17;20;38;3;9;22;18;5;6;12;22;13;24;20;12;25;5;7;14;6;22;11;12;21;24;13;11;20;13;18;8;2;13;4;6;14;6;7;10;7;19;29;24;29;34;10;19;5;15;8;26;13;8;14;5;7;19;23;3;6;11;26;20;6;26;34;19;5;10;8;9;16;18;35;9;11;21;10;9;6;18;17;5;19;7;6;13;9;17;31;17;4;4;10;12;4;13;9;19;8;6;8;8;14;10;20;28;22;11;6;9;18;10;8;9;17;10;20;4;5;4;9;9;9;10;7;28;8;22;8;15;11;14;8;15;23;25;9;15;11;39;12;20;14;9;19;5;7;8;10;42;6;10;6;8;18;20;4;6;14;37;13;5;3;15;17;6;8;32;13;6;13;41;10;5;27;13;7;8;8;24;4;36;20;38;10;12;40;12;11;10;31;2;15;9;54;12;5;16;16;9;9;25;61;11;13;78;3;26;13;11;13;10;66;12;6;12;15;7;18;8;27;13;33;6;29;26;14;11;10;15;9;13;62;14;26;3;12;19;9;15;56;35;13;106;23;19;22;15;9;7;15;14;3;11;6;6;19;30;16;17;8;40;8;15;9;10;27;10;49;5;9;13;20;16;8;6;11;19;16;36;9;15;13;8;17;14;23;14;9;6;7;12;5;32;10;13;9;14;29;24;13;14;38;7;13;47;28;18;31;4;13;35;16;45;15;28;11;13;29;11;27;6;17;11;13;32;71;6;5;18;8;18;11;20;10;13;9;13;13;13;12;6;17;7;34;9;7;28;12;38;15;41;7;41;7;55;15;143;12;9;11;19;65;3;17;8;19;5;22;24;8;26;13;8;16;13;6;33;33;80;34;41;7;56;11;7;56;19;158;11;20;30;15;90;38;36;14;8;15,1,explicit
SK_Battery,2050,29;10;18;5;19;6;18;8;18;10;45;34;7;18;6;24;6;16;24;6;10;8;11;38;4;9;10;38;24;54;4;73;6;53;14;60;46;12;6;19;7;17;16;14;17;11;20;31;10;19;39;15;10;19;17;20;12;7;16;8;65;7;11;5;14;10;22;12;14;8;35;10;61;3;11;6;14;45;4;13;36;11;7;24;17;7;25;16;25;23;7;24;16;12;16;5;16;7;9;16;16;7;26;15;9;15;8;12;12;23;8;9;6;21;5;15;13;31;7;8;54;15;16;7;17;17;17;14;8;24;26;17;13;18;24;14;8;9;11;20;10;14;10;14;6;4;14;5;8;13;9;23;24;14;16;18;9;14;15;10;14;19;7;14;18;16;13;4;17;16;6;15;25;7;20;6;57;5;9;21;27;14;10;14;9;21;7;15;6;14;21;29;4;10;8;13;13;8;4;13;12;14;19;9;7;10;14;16;29;12;12;10;16;14;23;12;22;10;33;15;10;14;10;14;10;14;14;15;19;9;7;18;13;11;46;16;9;23;16;7;19;11;25;40;20;8;24;14;8;15;6;10;44;15;9;17;34;45;14;11;20;11;5;15;18;31;18;18;6;25;13;9;28;8;12;15;8;13;4;8;4;12;10;6;17;21;3;9;16;17;12;9;9;27;11;26;8;10;12;2;16;7;2;26;10;10;63;11;19;18;10;39;24;7;16;10;14;9;25;15;86;9;9;15;10;14;9;15;9;18;29;16;9;15;10;14;8;32;24;21;26;12;11;10;10;15;33;14;22;8;18;9;16;8;16;23;9;16;26;6;15;28;5;15;10;9;9;9;14;8;14;23;9;7;18;14;50;24;13;11;8;30;11;6;15;9;12;11;11;5;9;10;17;13;32;15;31;17;9;52;36;14;13;6;18;29;23;17;8;19;3;51;16;24;55;43;33;69;7;32;5;22;12;20;10;26;8;16;74;5;25;5;12;26;4;43;38;33;22;10;16;60;15;8;36;22;19;13;10;9;7;13;35;17;3;12;15;18;7;46;11;11;8;32;9;4;6;11;7;7;39;24;23;34;19;58;21;19;19;9;94;13;18;52;14;45;35;22;39;20;18;11;14;28;61;30;63;17;15;15,1,explicit
SK_Coal,2050,29;10;18;5;19;6;18;8;18;10;45;34;7;18;6;24;6;16;24;6;10;8;11;38;4;9;10;38;24;54;4;73;6;53;14;60;46;12;6;19;7;17;16;14;17;11;20;31;10;19;39;15;10;19;17;20;12;7;16;8;65;7;11;5;14;10;22;12;14;8;35;10;61;3;11;6;14;45;4;13;36;11;7;24;17;7;25;16;25;23;7;24;16;12;16;5;16;7;9;16;16;7;26;15;9;15;8;12;12;23;8;9;6;21;5;15;13;31;7;8;54;15;16;7;17;17;17;14;8;24;26;17;13;18;24;14;8;9;11;20;10;14;10;14;6;4;14;5;8;13;9;23;24;14;16;18;9;14;15;10;14;19;7;14;18;16;13;4;17;16;6;15;25;7;20;6;57;5;9;21;27;14;10;14;9;21;7;15;6;14;21;29;4;10;8;13;13;8;4;13;12;14;19;9;7;10;14;16;29;12;12;10;16;14;23;12;22;10;33;15;10;14;10;14;10;14;14;15;19;9;7;18;13;11;46;16;9;23;16;7;19;11;25;40;20;8;24;14;8;15;6;10;44;15;9;17;34;45;14;11;20;11;5;15;18;31;18;18;6;25;13;9;28;8;12;15;8;13;4;8;4;12;10;6;17;21;3;9;16;17;12;9;9;27;11;26;8;10;12;2;16;7;2;26;10;10;63;11;19;18;10;39;24;7;16;10;14;9;25;15;86;9;9;15;10;14;9;15;9;18;29;16;9;15;10;14;8;32;24;21;26;12;11;10;10;15;33;14;22;8;18;9;16;8;16;23;9;16;26;6;15;28;5;15;10;9;9;9;14;8;14;23;9;7;18;14;50;24;13;11;8;30;11;6;15;9;12;11;11;5;9;10;17;13;32;15;31;17;9;52;36;14;13;6;18;29;23;17;8;19;3;51;16;24;55;43;33;69;7;32;5;22;12;20;10;26;8;16;74;5;25;5;12;26;4;43;38;33;22;10;16;60;15;8;36;22;19;13;10;9;7;13;35;17;3;12;15;18;7;46;11;11;8;32;9;4;6;11;7;7;39;24;23;34;19;58;21;19;19;9;94;13;18;52;14;45;35;22;39;20;18;11;14;28;61;30;63;17;15;15,1,explicit
